date,arena,treatment,trial_start,mating_start,mating_end,pursuit_start,mating_duration,pursuit_duration,harassment_start,notes,
06-05-2022,5,high,10:52:49 AM,10:53:42 AM,10:55:50 AM,32,128,21,10:53:21 AM,,
06-05-2022,6,high,10:54:39 AM,10:58:32 AM,11:01:26 AM,231,174,2,10:58:30 AM,,
06-05-2022,7,high,10:54:54 AM,11:15:24 AM,11:17:36 AM,867,132,363,11:09:21 AM,,
06-05-2022,8,high,10:55:10 AM,10:57:14 AM,10:59:02 AM,80,108,44,10:56:30 AM,,
06-05-2022,9,high,10:57:31 AM,10:59:35 AM,11:00:58 AM,121,83,3,10:59:32 AM,,
06-05-2022,10,high,10:57:36 AM,10:58:09 AM,10:59:48 AM,29,99,4,10:58:05 AM,,
06-05-2022,11,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-05-2022,12,high,11:00:32 AM,11:12:43 AM,11:13:56 AM,729,73,2,11:12:41 AM,,
06-05-2022,13,high,11:00:45 AM,11:04:56 AM,11:06:51 AM,217,115,34,11:04:22 AM,,
06-05-2022,14,high,11:01:32 AM,11:11:53 AM,11:13:35 AM,27,102,594,11:01:59 AM,,
06-05-2022,15,high,11:02:22 AM,11:05:12 AM,11:06:31 AM,116,79,54,11:04:18 AM,,
06-05-2022,16,high,11:02:39 AM,11:05:30 AM,11:06:40 AM,20,70,151,11:02:59 AM,,
06-05-2022,17,high,11:08:25 AM,11:17:18 AM,11:17:47 AM,157,29,376,11:11:02 AM,,
06-05-2022,18,high,11:08:44 AM,11:16:08 AM,11:16:53 AM,442,45,2,11:16:06 AM,,
06-05-2022,19,high,11:08:41 AM,11:11:09 AM,11:17:57 AM,147,408,1,11:11:08 AM,,
06-05-2022,20,high,11:08:57 AM,11:20:47 AM,11:23:29 AM,709,162,1,11:20:46 AM,,
06-05-2022,1,low,10:11:57 AM,NA,NA,13,#VALUE!,#VALUE!,10:12:10 AM,,
06-05-2022,2,low,10:12:01 AM,NA,NA,408,#VALUE!,#VALUE!,10:18:49 AM,,
06-05-2022,3,low,10:12:37 AM,NA,NA,168,#VALUE!,#VALUE!,10:15:25 AM,,
06-05-2022,4,low,10:12:39 AM,NA,NA,248,#VALUE!,#VALUE!,10:16:47 AM,,
06-05-2022,5,low,10:12:44 AM,NA,NA,1861,#VALUE!,#VALUE!,10:43:45 AM,,
06-05-2022,6,low,10:13:12 AM,NA,NA,64,#VALUE!,#VALUE!,10:14:16 AM,,
06-05-2022,7,low,10:13:22 AM,NA,NA,99,#VALUE!,#VALUE!,10:15:01 AM,,
06-05-2022,8,low,10:17:25 AM,NA,NA,294,#VALUE!,#VALUE!,10:22:19 AM,,
06-05-2022,9,low,10:17:51 AM,NA,NA,24,#VALUE!,#VALUE!,10:18:15 AM,,
06-05-2022,10,low,10:18:16 AM,NA,NA,228,#VALUE!,#VALUE!,10:22:04 AM,,
06-05-2022,11,low,10:20:24 AM,NA,NA,836,#VALUE!,#VALUE!,10:34:20 AM,,
06-05-2022,12,low,10:20:29 AM,NA,NA,283,#VALUE!,#VALUE!,10:25:12 AM,,
06-05-2022,13,low,10:20:44 AM,NA,NA,180,#VALUE!,#VALUE!,10:23:44 AM,,
06-05-2022,14,low,10:21:09 AM,NA,NA,1374,#VALUE!,#VALUE!,10:44:03 AM,,
06-05-2022,15,low,10:25:58 AM,NA,NA,1062,#VALUE!,#VALUE!,10:43:40 AM,,
06-05-2022,16,low,10:26:09 AM,NA,NA,1085,#VALUE!,#VALUE!,10:44:14 AM,,
06-05-2022,17,low,10:26:17 AM,NA,NA,283,#VALUE!,#VALUE!,10:31:00 AM,,
06-05-2022,18,low,10:26:30 AM,NA,NA,121,#VALUE!,#VALUE!,10:28:31 AM,,
06-05-2022,19,low,10:26:39 AM,NA,NA,388,#VALUE!,#VALUE!,10:33:07 AM,,
06-05-2022,20,low,10:26:42 AM,NA,NA,562,#VALUE!,#VALUE!,10:36:04 AM,,
06-06-2022,1,high,10:07:30 AM,10:17:10 AM,10:17:59 AM,445,49,135,10:14:55 AM,,
06-06-2022,2,high,10:07:38 AM,10:08:09 AM,10:09:44 AM,12,95,19,10:07:50 AM,,
06-06-2022,3,high,10:07:45 AM,10:10:19 AM,10:14:47 AM,20,268,134,10:08:05 AM,,
06-06-2022,4,high,10:08:11 AM,10:08:28 AM,10:09:48 AM,16,80,1,10:08:27 AM,,
06-06-2022,5,high,10:08:12 AM,10:15:22 AM,10:16:52 AM,71,90,359,10:09:23 AM,,
06-06-2022,6,high,10:08:19 AM,10:08:44 AM,10:10:13 AM,24,89,1,10:08:43 AM,,
06-06-2022,7,high,10:12:50 AM,10:14:35 AM,10:15:26 AM,20,51,85,10:13:10 AM,,
06-06-2022,8,high,10:13:07 AM,10:24:03 AM,10:28:34 AM,97,271,559,10:14:44 AM,,
06-06-2022,9,high,10:13:21 AM,10:17:41 AM,10:19:00 AM,259,79,1,10:17:40 AM,,
06-06-2022,10,high,10:13:34 AM,10:14:42 AM,10:16:15 AM,61,93,7,10:14:35 AM,,
06-06-2022,11,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-06-2022,12,high,10:16:48 AM,10:17:44 AM,10:18:41 AM,44,57,12,10:17:32 AM,,
06-06-2022,13,high,10:17:18 AM,10:24:41 AM,10:26:46 AM,14,125,429,10:17:32 AM,,
06-06-2022,14,high,10:17:29 AM,10:18:33 AM,10:19:45 AM,60,72,4,10:18:29 AM,,
06-06-2022,15,high,10:19:03 AM,10:21:35 AM,10:23:12 AM,105,97,47,10:20:48 AM,,
06-06-2022,16,high,10:19:30 AM,10:19:55 AM,10:21:12 AM,24,77,1,10:19:54 AM,,
06-06-2022,17,high,10:20:11 AM,10:29:34 AM,10:31:00 AM,75,86,488,10:21:26 AM,,
06-06-2022,18,high,10:20:33 AM,10:26:48 AM,10:28:50 AM,18,122,357,10:20:51 AM,,
06-06-2022,19,high,10:22:12 AM,10:27:07 AM,10:28:23 AM,289,76,6,10:27:01 AM,,
06-06-2022,20,high,10:22:26 AM,10:23:02 AM,10:23:59 AM,32,57,4,10:22:58 AM,,
06-06-2022,1,low,10:34:03 AM,N/A,N/A,40,#VALUE!,#VALUE!,10:34:43 AM,,
06-06-2022,2,low,10:34:11 AM,N/A,N/A,995,#VALUE!,#VALUE!,10:50:46 AM,,
06-06-2022,3,low,10:34:32 AM,N/A,N/A,869,#VALUE!,#VALUE!,10:49:01 AM,,
06-06-2022,4,low,10:34:46 AM,N/A,N/A,44,#VALUE!,#VALUE!,10:35:30 AM,,
06-06-2022,5,low,10:34:52 AM,N/A,N/A,2395,#VALUE!,#VALUE!,11:14:47 AM,Male replaced,
06-06-2022,6,low,10:39:20 AM,N/A,N/A,277,#VALUE!,#VALUE!,10:43:57 AM,,
06-06-2022,7,low,10:39:32 AM,N/A,N/A,1272,#VALUE!,#VALUE!,11:00:44 AM,,
06-06-2022,8,low,10:39:47 AM,N/A,N/A,542,#VALUE!,#VALUE!,10:48:49 AM,,
06-06-2022,9,low,10:39:56 AM,N/A,N/A,207,#VALUE!,#VALUE!,10:43:23 AM,,
06-06-2022,10,low,10:39:57 AM,N/A,N/A,93,#VALUE!,#VALUE!,10:41:30 AM,,
06-06-2022,11,low,10:46:22 AM,N/A,N/A,274,#VALUE!,#VALUE!,10:50:56 AM,,
06-06-2022,12,low,10:46:27 AM,N/A,N/A,768,#VALUE!,#VALUE!,10:59:15 AM,,
06-06-2022,13,low,10:46:43 AM,N/A,N/A,2369,#VALUE!,#VALUE!,11:26:12 AM,Male replaced x 2,
06-06-2022,14,low,10:52:18 AM,N/A,N/A,21,#VALUE!,#VALUE!,10:52:39 AM,,
06-06-2022,15,low,10:52:51 AM,N/A,N/A,53,#VALUE!,#VALUE!,10:53:44 AM,,
06-06-2022,16,low,10:52:57 AM,N/A,N/A,48,#VALUE!,#VALUE!,10:53:45 AM,,
06-06-2022,17,low,10:53:04 AM,N/A,N/A,848,#VALUE!,#VALUE!,11:07:12 AM,,
06-06-2022,18,low,10:54:09 AM,N/A,N/A,357,#VALUE!,#VALUE!,11:00:06 AM,,
06-06-2022,19,low,10:54:18 AM,N/A,N/A,43,#VALUE!,#VALUE!,10:55:01 AM,,
06-06-2022,20,low,10:54:26 AM,N/A,N/A,15,#VALUE!,#VALUE!,10:54:41 AM,,
06-07-2022,1,low,10:06:00 AM,N/A,N/A,126,#VALUE!,#VALUE!,10:08:06 AM,,
06-07-2022,2,low,10:06:37 AM,N/A,N/A,32,#VALUE!,#VALUE!,10:07:09 AM,,
06-07-2022,3,low,10:06:58 AM,N/A,N/A,26,#VALUE!,#VALUE!,10:07:24 AM,,
06-07-2022,4,low,10:07:30 AM,N/A,N/A,21,#VALUE!,#VALUE!,10:07:51 AM,,
06-07-2022,5,low,10:07:55 AM,N/A,N/A,54,#VALUE!,#VALUE!,10:08:49 AM,,
06-07-2022,6,low,10:08:31 AM,N/A,N/A,470,#VALUE!,#VALUE!,10:16:21 AM,,
06-07-2022,7,low,10:08:43 AM,N/A,N/A,16,#VALUE!,#VALUE!,10:08:59 AM,,
06-07-2022,8,low,10:10:21 AM,N/A,N/A,187,#VALUE!,#VALUE!,10:13:28 AM,,
06-07-2022,9,low,10:10:26 AM,N/A,N/A,677,#VALUE!,#VALUE!,10:21:43 AM,Male replaced,
06-07-2022,10,low,10:10:38 AM,N/A,N/A,47,#VALUE!,#VALUE!,10:11:25 AM,,
06-07-2022,11,low,10:11:51 AM,N/A,N/A,481,#VALUE!,#VALUE!,10:19:52 AM,,
06-07-2022,12,low,10:12:23 AM,N/A,N/A,32,#VALUE!,#VALUE!,10:12:55 AM,,
06-07-2022,13,low,10:12:35 AM,N/A,N/A,188,#VALUE!,#VALUE!,10:15:43 AM,,
06-07-2022,14,low,10:13:15 AM,N/A,N/A,100,#VALUE!,#VALUE!,10:14:55 AM,,
06-07-2022,15,low,10:14:58 AM,N/A,N/A,6,#VALUE!,#VALUE!,10:15:04 AM,,
06-07-2022,16,low,10:15:58 AM,N/A,N/A,8,#VALUE!,#VALUE!,10:16:06 AM,,
06-07-2022,17,low,10:16:33 AM,N/A,N/A,18,#VALUE!,#VALUE!,10:16:51 AM,,
06-07-2022,18,low,10:16:59 AM,N/A,N/A,25,#VALUE!,#VALUE!,10:17:24 AM,,
06-07-2022,19,low,10:17:47 AM,N/A,N/A,12,#VALUE!,#VALUE!,10:17:59 AM,,
06-07-2022,20,low,10:17:53 AM,N/A,N/A,34,#VALUE!,#VALUE!,10:18:27 AM,,
06-07-2022,1,high,10:29:48 AM,10:45:12 AM,10:46:18 AM,923,66,1,10:45:11 AM,,
06-07-2022,2,high,10:30:04 AM,10:31:42 AM,10:33:53 AM,8,131,90,10:30:12 AM,,
06-07-2022,3,high,10:30:15 AM,10:36:37 AM,10:40:30 AM,5,233,377,10:30:20 AM,,
06-07-2022,4,high,10:30:32 AM,10:33:02 AM,10:36:24 AM,17,202,133,10:30:49 AM,,
06-07-2022,5,high,10:30:45 AM,10:39:42 AM,10:40:28 AM,52,46,485,10:31:37 AM,,
06-07-2022,6,high,10:30:58 AM,10:32:20 AM,10:33:06 AM,68,46,14,10:32:06 AM,,
06-07-2022,7,high,10:32:10 AM,10:44:15 AM,10:46:41 AM,400,146,325,10:38:50 AM,,
06-07-2022,8,high,10:32:55 AM,10:33:43 AM,10:34:52 AM,45,69,3,10:33:40 AM,,
06-07-2022,9,high,10:35:23 AM,10:36:20 AM,10:37:22 AM,55,62,2,10:36:18 AM,,
06-07-2022,10,high,10:35:29 AM,10:38:27 AM,10:39:46 AM,176,79,2,10:38:25 AM,,
06-07-2022,11,high,,,,0,0,0,,,
06-07-2022,12,high,10:37:18 AM,10:39:02 AM,10:40:24 AM,103,82,1,10:39:01 AM,,
06-07-2022,13,high,10:37:50 AM,10:39:28 AM,10:42:08 AM,16,160,82,10:38:06 AM,,
06-07-2022,14,high,10:39:38 AM,10:40:15 AM,10:41:47 AM,18,92,19,10:39:56 AM,,
06-07-2022,15,high,10:41:09 AM,10:46:38 AM,10:47:55 AM,32,77,297,10:41:41 AM,,
06-07-2022,16,high,10:41:10 AM,10:42:01 AM,10:43:02 AM,10,61,41,10:41:20 AM,,
06-07-2022,17,high,10:41:17 AM,10:41:33 AM,10:42:38 AM,13,65,3,10:41:30 AM,,
06-07-2022,18,high,10:41:28 AM,10:53:00 AM,11:00:00 AM,376,420,316,10:47:44 AM,Male added,
06-07-2022,19,high,10:43:11 AM,10:44:10 AM,10:46:32 AM,6,142,53,10:43:17 AM,,
06-07-2022,20,high,10:44:25 AM,10:49:46 AM,10:50:57 AM,319,71,2,10:49:44 AM,,
06-08-2022,1,low,10:54:00 AM,10:57:16 AM,10:58:31 AM,194,75,2,10:57:14 AM,,
06-08-2022,2,low,10:54:01 AM,10:56:08 AM,10:57:17 AM,28,69,99,10:54:29 AM,,
06-08-2022,3,low,10:54:08 AM,11:15:05 AM,11:16:34 AM,22,89,1235,10:54:30 AM,,
06-08-2022,4,low,10:54:21 AM,11:14:00 AM,11:14:42 AM,1177,42,2,11:13:58 AM,,
06-08-2022,5,low,10:54:24 AM,10:55:52 AM,10:57:18 AM,77,86,11,10:55:41 AM,,
06-08-2022,6,low,10:54:40 AM,11:15:23 AM,11:16:51 AM,16,88,1227,10:54:56 AM,,
06-08-2022,7,low,10:55:17 AM,11:21:29 AM,11:23:22 AM,11,113,1561,10:55:28 AM,,
06-08-2022,8,low,10:56:54 AM,11:05:38 AM,11:06:57 AM,38,79,486,10:57:32 AM,,
06-08-2022,9,low,10:57:00 AM,11:01:16 AM,11:05:40 AM,215,264,41,11:00:35 AM,end time off,
06-08-2022,10,low,10:57:02 AM,11:03:11 AM,11:04:14 AM,364,63,5,11:03:06 AM,,
06-08-2022,11,low,11:00:17 AM,11:19:38 AM,11:21:24 AM,127,106,1034,11:02:24 AM,,
06-08-2022,12,low,11:00:23 AM,11:02:27 AM,11:03:29 AM,123,62,1,11:02:26 AM,,
06-08-2022,13,low,11:05:00 AM,,,246,0,-40146,11:09:06 AM,COULD NOT MATE,started at 2:07 PM again 
06-08-2022,14,low,11:05:09 AM,11:21:54 AM,11:23:05 AM,77,71,928,11:06:26 AM,,
06-08-2022,15,low,11:05:15 AM,11:07:44 AM,11:10:08 AM,15,144,134,11:05:30 AM,,
06-08-2022,16,low,11:05:48 AM,11:11:30 AM,11:12:48 AM,60,78,282,11:06:48 AM,,
06-08-2022,17,low,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-08-2022,18,low,11:11:33 AM,11:12:00 AM,11:14:16 AM,62,136,-35,11:12:35 AM,,
06-08-2022,19,low,11:11:41 AM,11:15:35 AM,11:16:21 AM,232,46,2,11:15:33 AM,,
06-08-2022,20,low,11:11:59 AM,11:14:38 AM,11:16:19 AM,157,101,2,11:14:36 AM,,
06-08-2022,1,high,10:04:38 AM,10:40:39 AM,10:41:00 AM,1883,21,278,10:36:01 AM,,
06-08-2022,2,high,10:05:36 AM,10:19:19 AM,10:21:45 AM,78,146,745,10:06:54 AM,,
06-08-2022,3,high,10:05:41 AM,10:07:16 AM,10:08:59 AM,42,103,53,10:06:23 AM,,
06-08-2022,4,high,10:06:14 AM,10:14:56 AM,10:16:56 AM,521,120,1,10:14:55 AM,,
06-08-2022,5,high,10:06:28 AM,10:26:09 AM,10:26:56 AM,1109,47,72,10:24:57 AM,,
06-08-2022,6,high,10:07:03 AM,10:19:03 AM,10:21:43 AM,126,160,594,10:09:09 AM,,
06-08-2022,7,high,10:07:31 AM,10:14:59 AM,10:15:18 AM,122,19,326,10:09:33 AM,,
06-08-2022,8,high,10:10:44 AM,10:26:24 AM,10:27:23 AM,213,59,727,10:14:17 AM,,
06-08-2022,9,high,10:11:07 AM,10:11:50 AM,10:12:54 AM,42,64,1,10:11:49 AM,,
06-08-2022,10,high,10:11:30 AM,10:12:02 AM,10:13:08 AM,30,66,2,10:12:00 AM,,
06-08-2022,11,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-08-2022,12,high,10:16:24 AM,10:18:32 AM,10:19:06 AM,88,34,40,10:17:52 AM,,
06-08-2022,13,high,10:16:32 AM,10:29:51 AM,10:31:00 AM,#VALUE!,69,#VALUE!,NA,missed harassment time,
06-08-2022,14,high,10:16:47 AM,10:20:42 AM,10:23:16 AM,115,154,120,10:18:42 AM,,
06-08-2022,15,high,10:20:21 AM,10:34:30 AM,10:35:39 AM,292,69,557,10:25:13 AM,,
06-08-2022,16,high,10:20:53 AM,10:29:53 AM,10:30:40 AM,#VALUE!,47,#VALUE!,NA,missed harassment time,
06-08-2022,17,high,10:21:54 AM,10:22:00 AM,10:23:18 AM,5,78,1,10:21:59 AM,,
06-08-2022,18,high,10:22:40 AM,10:24:05 AM,10:26:16 AM,83,131,2,10:24:03 AM,,
06-08-2022,19,high,10:22:42 AM,10:26:32 AM,10:27:48 AM,229,76,1,10:26:31 AM,,
06-08-2022,20,high,10:22:46 AM,10:29:42 AM,10:32:34 AM,235,172,181,10:26:41 AM,,
06-09-2022,1,low,10:10:27 AM,N/A,N/A,176,#VALUE!,#VALUE!,10:13:23 AM,,
06-09-2022,2,low,10:10:36 AM,N/A,N/A,16,#VALUE!,#VALUE!,10:10:52 AM,,
06-09-2022,3,low,10:10:53 AM,N/A,N/A,21,#VALUE!,#VALUE!,10:11:14 AM,,
06-09-2022,4,low,10:11:25 AM,N/A,N/A,41,#VALUE!,#VALUE!,10:12:06 AM,,
06-09-2022,5,low,10:11:46 AM,N/A,N/A,633,#VALUE!,#VALUE!,10:22:19 AM,,
06-09-2022,6,low,10:12:25 AM,N/A,N/A,12,#VALUE!,#VALUE!,10:12:37 AM,,
06-09-2022,7,low,10:13:53 AM,N/A,N/A,101,#VALUE!,#VALUE!,10:15:34 AM,,
06-09-2022,8,low,10:14:01 AM,N/A,N/A,1306,#VALUE!,#VALUE!,10:35:47 AM,Male replaced,
06-09-2022,9,low,10:14:09 AM,N/A,N/A,166,#VALUE!,#VALUE!,10:16:55 AM,,
06-09-2022,10,low,10:14:17 AM,N/A,N/A,351,#VALUE!,#VALUE!,10:20:08 AM,,
06-09-2022,11,low,10:16:35 AM,N/A,N/A,127,#VALUE!,#VALUE!,10:18:42 AM,,
06-09-2022,12,low,10:16:57 AM,N/A,N/A,377,#VALUE!,#VALUE!,10:23:14 AM,,
06-09-2022,13,low,10:18:52 AM,10:33:48 AM,10:34:48 AM,331,60,565,10:24:23 AM,Male added,
06-09-2022,14,low,10:17:14 AM,N/A,N/A,15,#VALUE!,#VALUE!,10:17:29 AM,,
06-09-2022,15,low,10:26:36 AM,N/A,N/A,190,#VALUE!,#VALUE!,10:29:46 AM,,
06-09-2022,16,low,10:26:49 AM,N/A,N/A,608,#VALUE!,#VALUE!,10:36:57 AM,,
06-09-2022,17,low,NA,N/A,N/A,#VALUE!,#VALUE!,#VALUE!,NA,,
06-09-2022,18,low,10:27:09 AM,N/A,N/A,591,#VALUE!,#VALUE!,10:37:00 AM,,
06-09-2022,19,low,10:27:24 AM,N/A,N/A,89,#VALUE!,#VALUE!,10:28:53 AM,,
06-09-2022,20,low,10:27:35 AM,N/A,N/A,40,#VALUE!,#VALUE!,10:28:15 AM,,
06-09-2022,1,high,10:44:53 AM,10:48:31 AM,10:49:35 AM,216,64,2,10:48:29 AM,,
06-09-2022,2,high,10:45:27 AM,11:14:34 AM,11:15:52 AM,1743,78,4,11:14:30 AM,Male added,
06-09-2022,3,high,10:45:43 AM,10:54:23 AM,10:56:25 AM,333,122,187,10:51:16 AM,,
06-09-2022,4,high,10:45:50 AM,10:50:18 AM,10:52:00 AM,213,102,55,10:49:23 AM,,
06-09-2022,5,high,10:46:03 AM,11:19:55 AM,11:21:01 AM,1670,66,362,11:13:53 AM,Male Added,
06-09-2022,6,high,10:46:14 AM,10:49:59 AM,10:51:02 AM,91,63,134,10:47:45 AM,,
06-09-2022,7,high,10:46:24 AM,10:49:13 AM,10:50:10 AM,49,57,120,10:47:13 AM,,
06-09-2022,8,high,10:48:35 AM,10:59:42 AM,11:00:22 AM,106,40,561,10:50:21 AM,,
06-09-2022,9,high,10:52:32 AM,11:01:56 AM,11:03:00 AM,198,64,366,10:55:50 AM,,
06-09-2022,10,high,10:52:46 AM,10:59:41 AM,11:01:48 AM,413,127,2,10:59:39 AM,,
06-09-2022,11,high,N/A,N/A,N/A,#VALUE!,#VALUE!,#VALUE!,N/A,,
06-09-2022,12,high,10:57:03 AM,10:59:48 AM,11:01:09 AM,163,81,2,10:59:46 AM,,
06-09-2022,13,high,10:57:16 AM,11:10:04 AM,11:11:24 AM,174,80,594,11:00:10 AM,,
06-09-2022,14,high,11:00:50 AM,11:03:05 AM,11:07:08 AM,36,243,99,11:01:26 AM,,
06-09-2022,15,high,11:00:58 AM,11:03:40 AM,11:05:50 AM,101,130,61,11:02:39 AM,,
06-09-2022,16,high,11:02:45 AM,11:05:38 AM,11:09:55 AM,164,257,9,11:05:29 AM,,
06-09-2022,17,high,11:02:53 AM,11:09:50 AM,11:12:29 AM,22,159,395,11:03:15 AM,,
06-09-2022,18,high,11:03:54 AM,11:11:31 AM,11:12:57 AM,440,86,17,11:11:14 AM,,
06-09-2022,19,high,11:05:25 AM,11:14:50 AM,11:17:10 AM,560,140,5,11:14:45 AM,,
06-09-2022,20,high,11:06:16 AM,11:09:48 AM,11:11:46 AM,195,118,17,11:09:31 AM,,
06-10-2022,1,high,10:10:35 AM,10:13:40 AM,10:14:02 AM,158,22,27,10:13:13 AM,,
06-10-2022,2,high,10:11:17 AM,10:14:44 AM,10:15:54 AM,56,70,151,10:12:13 AM,,
06-10-2022,3,high,10:11:28 AM,10:18:48 AM,10:22:04 AM,439,196,1,10:18:47 AM,,
06-10-2022,4,high,10:12:38 AM,10:14:40 AM,10:16:29 AM,8,109,114,10:12:46 AM,,
06-10-2022,5,high,10:12:48 AM,10:21:50 AM,10:24:06 AM,538,136,4,10:21:46 AM,,
06-10-2022,6,high,10:13:26 AM,10:14:50 AM,10:16:14 AM,60,84,24,10:14:26 AM,,
06-10-2022,7,high,10:13:37 AM,10:40:09 AM,10:41:21 AM,13,72,1579,10:13:50 AM,2nd male added,
06-10-2022,8,high,10:19:06 AM,10:20:51 AM,10:23:30 AM,103,159,2,10:20:49 AM,,
06-10-2022,9,high,10:19:07 AM,10:22:18 AM,10:24:28 AM,189,130,2,10:22:16 AM,,
06-10-2022,10,high,10:19:20 AM,10:20:05 AM,10:22:55 AM,41,170,4,10:20:01 AM,might have remated,
06-10-2022,11,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-10-2022,12,high,10:19:51 AM,10:20:12 AM,10:22:00 AM,9,108,12,10:20:00 AM,,
06-10-2022,13,high,10:20:15 AM,10:20:55 AM,10:22:45 AM,21,110,19,10:20:36 AM,,
06-10-2022,14,high,10:26:32 AM,10:29:16 AM,10:31:04 AM,44,108,120,10:27:16 AM,,
06-10-2022,15,high,10:26:33 AM,10:29:15 AM,10:51:55 AM,160,1360,2,10:29:13 AM,,
06-10-2022,16,high,10:29:07 AM,10:30:18 AM,10:31:31 AM,54,73,17,10:30:01 AM,,
06-10-2022,17,high,10:29:08 AM,10:33:44 AM,10:49:47 AM,192,963,84,10:32:20 AM,,
06-10-2022,18,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-10-2022,19,high,10:32:13 AM,10:33:52 AM,10:35:05 AM,3,73,96,10:32:16 AM,,
06-10-2022,20,high,10:32:14 AM,10:44:16 AM,,718,#VALUE!,4,10:44:12 AM,,
06-10-2022,1,low,10:48:46 AM,NA,NA,6,#VALUE!,#VALUE!,10:48:52 AM,,
06-10-2022,2,low,10:48:50 AM,NA,NA,790,#VALUE!,#VALUE!,11:02:00 AM,,
06-10-2022,3,low,10:49:04 AM,NA,NA,1078,#VALUE!,#VALUE!,11:07:02 AM,,
06-10-2022,4,low,10:49:05 AM,NA,NA,1101,#VALUE!,#VALUE!,11:07:26 AM,,
06-10-2022,5,low,10:50:35 AM,NA,NA,144,#VALUE!,#VALUE!,10:52:59 AM,,
06-10-2022,6,low,10:50:59 AM,NA,NA,68,#VALUE!,#VALUE!,10:52:07 AM,,
06-10-2022,7,low,10:53:19 AM,NA,NA,107,#VALUE!,#VALUE!,10:55:06 AM,,
06-10-2022,8,low,10:53:39 AM,NA,NA,81,#VALUE!,#VALUE!,10:55:00 AM,,
06-10-2022,9,low,10:53:54 AM,NA,NA,18,#VALUE!,#VALUE!,10:54:12 AM,,
06-10-2022,10,low,10:53:55 AM,NA,NA,376,#VALUE!,#VALUE!,11:00:11 AM,,
06-10-2022,11,low,10:59:45 AM,NA,NA,440,#VALUE!,#VALUE!,11:07:05 AM,,
06-10-2022,12,low,10:59:46 AM,NA,NA,492,#VALUE!,#VALUE!,11:07:58 AM,,
06-10-2022,13,low,10:59:50 AM,NA,NA,1093,#VALUE!,#VALUE!,11:18:03 AM,,
06-10-2022,14,low,10:59:57 AM,NA,NA,50,#VALUE!,#VALUE!,11:00:47 AM,,
06-10-2022,15,low,11:04:14 AM,NA,NA,507,#VALUE!,#VALUE!,11:12:41 AM,,
06-10-2022,16,low,11:04:15 AM,NA,NA,922,#VALUE!,#VALUE!,11:19:37 AM,,
06-10-2022,17,low,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-10-2022,18,low,11:04:30 AM,NA,NA,185,#VALUE!,#VALUE!,11:07:35 AM,,
06-10-2022,19,low,11:04:31 AM,NA,NA,80,#VALUE!,#VALUE!,11:05:51 AM,,
06-10-2022,20,low,11:04:59 AM,NA,NA,546,#VALUE!,#VALUE!,11:14:05 AM,,
06-11-2022,1,high,10:41:06 AM,10:41:14 AM,10:42:48 AM,5,94,3,10:41:11 AM,,
06-11-2022,2,high,10:41:54 AM,10:43:14 AM,10:44:41 AM,10,87,70,10:42:04 AM,,
06-11-2022,3,high,10:41:55 AM,10:43:26 AM,10:45:12 AM,26,106,65,10:42:21 AM,,
06-11-2022,4,high,10:42:24 AM,10:46:52 AM,10:48:57 AM,19,125,249,10:42:43 AM,,
06-11-2022,5,high,10:42:45 AM,10:43:58 AM,10:45:13 AM,22,75,51,10:43:07 AM,,
06-11-2022,6,high,10:42:59 AM,10:45:07 AM,10:50:17 AM,43,310,85,10:43:42 AM,,
06-11-2022,7,high,10:43:45 AM,10:45:22 AM,10:47:00 AM,29,98,68,10:44:14 AM,,
06-11-2022,8,high,10:43:59 AM,10:45:02 AM,10:46:27 AM,26,85,37,10:44:25 AM,,
06-11-2022,9,high,10:44:26 AM,10:44:58 AM,10:46:26 AM,29,88,3,10:44:55 AM,,
06-11-2022,10,high,10:47:05 AM,10:48:54 AM,10:50:14 AM,54,80,55,10:47:59 AM,,
06-11-2022,11,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-11-2022,12,high,10:46:18 AM,10:46:32 AM,10:48:23 AM,13,111,1,10:46:31 AM,,
06-11-2022,13,high,10:47:51 AM,10:55:40 AM,10:57:09 AM,19,89,450,10:48:10 AM,,
06-11-2022,14,high,10:48:11 AM,10:48:35 AM,10:49:38 AM,23,63,1,10:48:34 AM,,
06-11-2022,15,high,10:48:27 AM,10:56:00 AM,10:58:09 AM,35,129,418,10:49:02 AM,,
06-11-2022,16,high,10:48:28 AM,10:52:50 AM,10:54:11 AM,34,81,228,10:49:02 AM,,
06-11-2022,17,high,10:51:14 AM,10:51:26 AM,10:53:49 AM,4,143,8,10:51:18 AM,,
06-11-2022,18,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-11-2022,19,high,10:51:12 AM,10:51:33 AM,10:52:45 AM,19,72,2,10:51:31 AM,,
